,0,1,2,3,4,5,Label
1514,8.876665,8.119011,7.36107,4.525442,2.030872,4.8970366,Walking
1515,9.050997,8.070109,7.392645,4.631846,2.0590038,4.938964,Walking
1516,9.247755,8.053401,7.39724,4.7067127,2.1496742,4.910482,Walking
1517,9.4504175,8.085227,7.273152,4.5452404,2.3173406,4.828475,Walking
1518,9.737923,7.9700403,6.9867377,4.1445804,2.618609,4.577699,Laying
1519,10.358544,8.020075,7.208765,4.438713,2.7446043,4.8043365,Laying
1520,10.714628,8.050481,7.2327623,4.711418,3.0051825,4.6839805,Laying
1521,10.256319,7.850326,7.2135673,4.4632893,2.6901026,4.7611036,Laying
1522,10.180455,7.8452687,7.1537933,4.4318137,2.7185128,4.6722813,Laying
1523,10.078558,3.4524004,6.5877347,2.943787,2.6903086,3.7987144,Downstairs
1524,10.023029,3.417004,6.5907054,2.9291942,2.653721,3.7992237,Downstairs
1525,10.0730505,3.367632,6.586515,2.9647138,2.6897793,3.7774076,Downstairs
1526,10.104189,3.8962283,6.295681,3.016429,3.3520916,3.0521028,Downstairs
1527,10.09071,3.9331021,6.3012,3.0053196,3.3331513,3.074797,Downstairs
1528,11.482358,2.8064067,6.62393,3.4462461,3.5632234,3.5872457,Downstairs
1529,10.527519,2.587936,6.51575,3.0979238,3.1855035,3.3558698,Downstairs
1530,10.478637,2.5414886,6.489168,3.0796475,3.2309396,3.2607694,Downstairs
1531,10.496609,2.541066,6.49252,3.0842848,3.2346923,3.2700264,Downstairs
1532,10.568793,2.6471548,6.530296,3.06259,3.1487753,3.4364192,Downstairs
1533,10.566276,2.7725403,6.566171,3.0981774,3.0661476,3.5428092,Downstairs
1534,10.567972,2.8137343,6.562265,3.0924602,3.0739646,3.5407398,Downstairs
1535,10.314747,3.6599631,6.3763638,3.0192597,3.2878776,3.2347612,Downstairs
1536,9.782027,3.6485975,6.474195,2.9668343,2.673053,3.630463,Downstairs
1537,9.978613,3.4811285,6.5705733,2.9590225,2.6459577,3.781409,Downstairs
1538,10.628346,3.3578925,6.5891495,3.1084917,3.0086484,3.739071,Downstairs
1539,10.720994,3.331892,6.6152754,3.1878731,3.0005744,3.7992923,Downstairs
1540,11.084481,3.1190038,6.5755157,3.4522834,3.2926514,3.6174343,Downstairs
1541,11.034398,3.1890535,6.5599384,3.4078386,3.295725,3.5931487,Downstairs
1542,10.854376,3.1855552,6.6246376,3.2487712,3.0718179,3.7743866,Downstairs
1543,11.016166,3.2864704,6.549247,3.3842208,3.3152375,3.5799305,Downstairs
1544,10.714271,3.2615278,6.591647,3.1457696,3.0599058,3.7150524,Downstairs
1545,10.77847,3.2651474,6.608893,3.228766,3.0460315,3.7633126,Downstairs
1546,10.758821,3.1540854,6.613447,3.210072,3.0359766,3.7498767,Downstairs
1547,10.044256,3.7859478,6.3231955,3.0931022,3.1701362,3.1966898,Downstairs
1548,-0.5482339,6.911084,6.000841,1.8327994,4.748634,3.6976182,Sitting
1549,-0.6775039,6.9746304,5.6737976,1.8270541,5.3342695,3.7270772,Sitting
1550,-0.6754519,6.9797225,5.6739893,1.7872604,5.340104,3.742349,Sitting
1551,-0.6738702,6.975938,5.6764336,1.8130101,5.3280935,3.7320104,Sitting
1552,-0.661137,6.9868608,5.65367,1.8371172,5.332982,3.7217536,Sitting
1553,-0.6744744,6.97927,5.672784,1.7913252,5.3368955,3.7415423,Sitting
1554,-0.68024963,6.975013,5.6790824,1.7791955,5.3369684,3.7444339,Sitting
1555,-0.6718612,6.9803443,5.6756625,1.778357,5.333004,3.7450726,Sitting
1556,-0.6715817,6.9804645,5.668219,1.8110713,5.3373,3.7311237,Sitting
1557,-0.6753686,6.9778967,5.6559534,1.8732536,5.3458147,3.708531,Sitting
1558,-0.6759864,6.9786797,5.672438,1.7776617,5.337283,3.7440257,Sitting
1559,-0.66736275,6.9791474,5.671316,1.8046594,5.320519,3.7349708,Sitting
1560,-0.67679644,6.9750915,5.680378,1.7913803,5.330473,3.740112,Sitting
1561,-0.6778205,6.9737077,5.68218,1.7955056,5.3289113,3.739052,Sitting
1562,-0.4692655,6.981166,5.9124503,1.8333609,4.8087635,3.6586993,Sitting
1563,-0.5282948,6.9529977,5.905741,1.8684642,4.872053,3.6696107,Sitting
1564,-0.6713353,6.9749265,5.686023,1.797657,5.316007,3.7360568,Sitting
1565,-0.67556,6.9779277,5.6731706,1.7922531,5.3367915,3.738871,Sitting
1566,-0.66385645,6.985107,5.660331,1.8177896,5.333803,3.726293,Sitting
1567,-0.67101264,6.9799714,5.673193,1.798558,5.3317223,3.7372937,Sitting
1568,-0.6729154,6.9777284,5.6740103,1.802132,5.3304405,3.7354114,Sitting
1569,-0.6701469,6.9795876,5.672848,1.799599,5.329209,3.7358155,Sitting
1570,-0.6547464,6.9863453,5.6651444,1.8109953,5.3146605,3.7276156,Sitting
1571,-0.6689443,6.9810805,5.673649,1.7942114,5.329188,3.7391357,Sitting
1572,-0.66753715,6.983339,5.679946,1.7825989,5.3279533,3.7495148,Sitting
1573,-0.66592634,6.984283,5.667861,1.799719,5.332966,3.735612,Sitting
1574,-0.651235,6.990395,5.646559,1.8658779,5.326745,3.709881,Sitting
1575,-0.669207,6.9804487,5.6728354,1.7978024,5.3289804,3.7370498,Sitting
1576,-0.75765723,6.121778,6.9686766,2.5813298,2.552328,4.408184,Standing
1577,-0.7307294,6.157221,6.953321,2.53726,2.5820837,4.3946924,Standing
1578,-0.81051844,6.1217704,6.95533,2.683468,2.6569579,4.282951,Standing
1579,-0.7788354,6.17838,6.9094434,2.6153967,2.7431939,4.273889,Standing
1580,-0.79138047,6.1512628,6.869807,2.6661496,2.6847856,4.3030562,Standing
1581,-0.7539699,6.223324,7.0488176,2.478066,2.7147431,4.056826,Standing
1582,-0.8847488,6.106264,7.184053,2.5346055,2.5562837,3.8765745,Standing
1583,-0.9784475,6.0416408,7.1551666,2.6880865,2.5857146,3.8116229,Standing
1584,-0.74036205,6.1957264,6.9697323,2.5073981,2.7507193,4.367817,Standing
1585,-0.7263098,6.1957297,6.978602,2.4980745,2.6979282,4.3516607,Standing
1586,-0.80275005,6.180377,6.8330107,2.6845565,2.8272357,4.273496,Standing
1587,-0.78916883,6.189273,6.87975,2.6390605,2.8119907,4.2574143,Standing
1588,-0.73820317,6.2349734,6.963791,2.5188446,2.7573884,4.1280184,Standing
1589,-0.82076114,6.1612883,6.955716,2.6319864,2.6398582,3.989635,Standing
1590,-0.75615185,6.121606,7.118902,2.4570425,2.1555607,3.8720422,Standing
1591,-0.72530043,6.2056212,7.0206184,2.4708269,2.7321024,4.3315,Standing
1592,-0.7194977,6.2174335,7.029481,2.4495559,2.740627,4.307956,Standing
1593,-0.7673552,6.235105,6.995929,2.570418,2.9226246,4.17665,Standing
1594,-0.76982003,6.226849,6.9405007,2.5854099,2.8863075,4.2007213,Standing
1595,-0.800644,6.192211,6.841804,2.6820166,2.859092,4.245365,Standing
1596,-0.7708736,6.215647,7.081202,2.456564,2.71793,4.033016,Standing
1597,-0.71956164,6.259763,7.368427,2.2117167,2.6287737,3.8264024,Standing
1598,-0.61304295,6.279168,8.12533,2.866371,3.2242398,3.7764113,Standing
1599,-0.5725038,6.3009286,8.122393,2.8807888,3.2041397,3.7291899,Standing
1600,-0.53723353,6.298039,8.478829,2.8287094,2.7922127,3.0903916,Standing
1601,-0.5874553,6.2600265,8.491183,2.8186078,2.752598,3.074989,Standing
1602,-0.4837934,6.305088,8.446276,2.7341847,2.734927,3.2304726,Standing
1603,-0.5263945,6.2800703,8.5467615,2.7982683,2.750485,3.1273236,Standing
1604,-0.51855,6.2793374,8.521346,2.7993898,2.763023,3.1916683,Standing
1605,-0.6030907,6.2752805,8.129815,2.9068594,3.1753907,3.7279427,Standing
1606,-0.63855267,6.253594,8.159075,2.951142,3.2032175,3.7143214,Standing
1607,-0.6189423,6.275539,8.084647,2.8968937,3.2256021,3.7772298,Standing
1608,-0.61648655,6.2743783,8.085372,2.9105113,3.2211452,3.773868,Standing
1609,-0.6959982,6.2050714,8.561549,2.9768367,2.9037855,3.0537107,Standing
1610,-0.5403786,6.284944,8.514073,2.849365,2.7708662,3.0816026,Standing
1611,-0.5196196,6.301644,8.484733,2.807906,2.7324426,3.1002946,Standing
1612,-0.4743778,6.3306527,8.474213,2.717534,2.745898,3.1276555,Standing
1613,-0.6043863,6.2768917,8.222084,2.871261,3.1468742,3.6323035,Standing
1614,-0.62230474,6.264387,8.170126,2.9360557,3.1926455,3.6938622,Standing
1615,-0.63699955,6.2848988,7.9813976,2.7816398,3.2156665,3.8232458,Standing
1616,-0.61045945,6.286427,8.09974,2.8592212,3.219125,3.7526417,Standing
1617,-0.5400383,6.309021,8.474921,2.7236364,2.8670254,3.2198963,Standing
1618,-0.57993346,6.281847,8.463417,2.7794588,2.8394034,3.151799,Standing
1619,-0.53767973,6.2894883,8.476981,2.786048,2.778851,3.1497922,Standing
1620,-0.504244,6.3100786,8.47505,2.7217813,2.7504318,3.1575654,Standing
1621,-0.461003,6.3456526,8.434449,2.6902587,2.9543958,3.437227,Standing
1622,-0.5987322,6.2861414,8.156415,2.868627,3.192198,3.7094574,Standing
1623,9.181924,9.144065,7.1558685,3.918212,2.6969178,4.644602,Walking
1624,9.161407,9.257921,6.8267255,3.6774988,3.4692707,3.7949612,Walking
1625,9.941948,9.452835,6.867626,4.537187,3.3727412,4.1606402,Laying
1626,8.620543,8.497543,6.499786,3.993699,2.5774572,4.0990744,Walking
1627,9.197693,8.570189,7.003458,3.7964778,2.60369,4.5588894,Walking
1628,9.237424,8.583894,7.0660353,3.7445278,2.5832245,4.6379714,Walking
1629,10.027657,8.858778,6.865239,5.064275,3.8890312,3.3836672,Laying
1630,10.9230385,8.250583,7.027459,4.6432104,3.4935963,4.2555885,Laying
1631,10.740997,8.398178,7.2010922,4.207842,3.2412145,4.5889416,Laying
1632,10.749709,8.393165,7.220171,4.2103095,3.2388525,4.600751,Laying
1633,9.970861,8.885271,6.811001,4.893073,3.9738343,3.2880182,Laying
1634,10.552682,9.011929,7.058626,4.3653665,3.8632386,3.9010828,Laying
1635,10.505587,8.963403,6.9524407,4.8355694,3.6267686,4.015098,Laying
1636,8.357513,9.151355,7.0662637,4.143364,2.5310838,4.3322496,Walking
1637,8.812751,9.286761,7.3755026,4.3654203,2.627754,4.5276585,Walking
1638,10.142056,8.671187,7.0791197,4.2212324,3.3071678,4.22385,Laying
1639,10.322681,9.357707,7.208056,4.8323827,3.3798153,4.355491,Laying
1640,10.297228,9.105476,6.976126,4.225712,4.029132,3.6214979,Laying
1641,10.786739,9.005859,7.107094,4.7759585,3.3257272,4.560235,Laying
1642,10.314175,8.408079,6.8136015,4.5982127,3.5056763,3.8954754,Laying
1643,10.223425,8.802888,6.8703437,4.533323,4.027146,3.4185975,Laying
1644,9.980771,9.14365,6.8890657,4.0838466,3.7189667,3.8005779,Laying
1645,8.477875,8.217538,7.3729944,3.8202534,2.0929444,4.766528,Walking
1646,8.450977,8.193034,7.361338,3.7350926,2.164148,4.69117,Walking
1647,8.533105,8.13716,7.290607,3.6586921,2.2394922,4.624394,Walking
1648,8.769951,8.6896515,7.2292056,3.5261505,3.0298018,4.0337563,Walking
1649,8.652029,8.750583,7.06755,3.504847,3.2726789,3.6890695,Walking
1650,10.405852,8.181645,7.188093,4.0238686,3.1972322,4.4322667,Laying
1651,10.275297,7.5870366,6.956621,4.184986,2.9494781,4.379464,Laying
1652,10.282232,7.6724205,7.0497007,4.0405097,2.8571305,4.5571117,Laying
1653,9.024129,8.119606,7.4995856,4.697057,2.1338162,4.855499,Walking
1654,9.013737,8.156058,7.544988,4.7888727,2.1843767,4.8047433,Walking
1655,9.197657,8.112329,7.507726,4.810544,2.2448256,4.809703,Walking
1656,10.204546,7.651744,7.209009,4.72617,2.8097603,4.5187106,Laying
1657,10.086345,7.8602586,7.29752,4.613052,2.6081371,4.7720375,Laying
1658,10.663823,7.722323,6.939862,4.3482027,3.251701,4.2665143,Laying
1659,10.21539,7.8099494,6.7549877,4.0967016,3.1530643,4.140856,Laying
1660,10.37303,7.783776,6.8218894,4.1443977,3.123338,4.262945,Laying
1661,10.370756,8.0409,6.780264,4.1578584,3.630944,3.7593544,Laying
1662,10.188645,7.8359203,6.7543483,4.032425,3.079568,4.2345166,Laying
1663,9.436178,7.9330044,6.7286496,3.8425007,2.6192608,4.393622,Laying
1664,10.193008,7.8152514,6.976882,4.15182,2.8379989,4.52472,Laying
1665,10.3678055,7.773226,7.0200777,4.164508,2.9360418,4.512983,Laying
1666,10.386635,8.129848,7.1139746,4.128568,2.8813539,4.716696,Laying
1667,9.991553,3.7565377,6.590679,3.0549464,2.5362453,3.9488184,Downstairs
1668,10.439826,3.84637,6.682681,3.330693,2.5907419,4.147417,Downstairs
1669,10.485189,3.8806698,6.7236295,3.352912,2.5692875,4.218863,Downstairs
1670,11.262442,4.1395183,6.7470164,3.6601734,2.995271,4.237706,Downstairs
1671,11.255157,4.4050245,6.510542,3.573207,3.4299638,3.7522888,Downstairs
1672,11.227254,4.2541986,6.500994,3.5768182,3.4633403,3.6670103,Downstairs
1673,11.83484,4.1224337,6.7345076,3.9095504,3.5195575,4.008816,Downstairs
1674,11.810565,4.3815656,6.753022,4.007175,3.44781,4.1065955,Downstairs
1675,11.773829,4.386971,6.7359357,3.9779468,3.4385767,4.0908704,Downstairs
1676,11.708416,4.4302335,6.717628,3.944445,3.4226139,4.07036,Downstairs
1677,11.716537,4.418703,6.7190537,3.9732668,3.4277134,4.0616775,Downstairs
1678,11.685772,4.4503884,6.7124043,3.9998496,3.448518,4.0159087,Downstairs
1679,11.417899,4.0665917,6.4891233,3.7592468,3.5019538,3.655433,Downstairs
1680,10.436813,3.875037,6.6642585,3.3090389,2.616602,4.1227975,Downstairs
1681,10.471938,3.8840544,6.6859646,3.330232,2.6007912,4.1653614,Downstairs
1682,10.880067,3.8716722,6.717899,3.4987803,2.7994401,4.179193,Downstairs
1683,11.832372,4.275358,6.820721,3.9129026,3.2365162,4.3191123,Downstairs
1684,11.803887,4.2538123,6.721926,3.9642937,3.4479017,4.067573,Downstairs
1685,11.758869,4.318272,6.7165036,3.920489,3.4157078,4.0900607,Downstairs
1686,11.694848,4.3922663,6.7019577,3.875321,3.3814898,4.1001716,Downstairs
1687,11.796783,4.2741456,6.7207236,3.9673188,3.4514053,4.0636425,Downstairs
1688,11.34179,4.6196365,6.713065,3.8725607,3.07528,4.244876,Downstairs
1689,11.782338,4.341029,6.734567,3.9322004,3.4181373,4.098784,Downstairs
1690,11.63778,4.450331,6.7121305,3.9357996,3.348867,4.1039543,Downstairs
1691,11.787597,4.316548,6.7245426,3.9706402,3.4469163,4.0712285,Downstairs
1692,-0.76739013,5.933436,6.01751,5.962901,2.6392293,3.2491522,Upstairs
1693,-0.7904608,5.9402766,5.962623,5.9864583,2.68492,3.2528033,Upstairs
1694,-0.7943396,5.9464064,5.944579,5.9162874,2.6818678,3.2664077,Upstairs
1695,-0.7746195,5.927233,6.003464,5.9437194,2.6348014,3.2545447,Upstairs
1696,-0.7761897,5.9319053,6.017113,5.966955,2.6529028,3.251259,Upstairs
1697,-0.83096814,5.9470887,5.9405723,5.998058,2.7765336,3.2594182,Upstairs
1698,-0.87731326,5.9641232,5.909029,5.9950385,2.8376467,3.2738292,Upstairs
1699,-0.8411034,5.952247,5.8816185,6.0309124,2.787658,3.256551,Upstairs
1700,-0.78783226,5.944525,5.962269,5.981158,2.695651,3.25185,Upstairs
1701,-0.780623,5.930477,6.0168743,5.9696465,2.660716,3.251382,Upstairs
1702,-0.7905045,5.938515,5.983093,5.9776826,2.689533,3.2529054,Upstairs
1703,-0.832708,5.945968,5.938281,5.9986634,2.7758467,3.2603862,Upstairs
1704,-0.85997516,5.95157,5.8983793,6.029787,2.8415043,3.257827,Upstairs
1705,-0.7687551,5.93429,6.0292716,5.9641995,2.6474502,3.248523,Upstairs
1706,-0.75971764,5.9342213,6.0408716,5.956575,2.6301215,3.2474189,Upstairs
1707,-0.85964584,5.9468174,5.8377547,6.076877,2.7770205,3.2392282,Upstairs
1708,-0.80607396,5.941908,5.9439154,6.001413,2.7164135,3.2520578,Upstairs
1709,-0.76985115,5.9371667,6.000591,5.9624596,2.6451848,3.2503839,Upstairs
1710,-0.7871912,5.941596,5.977927,5.9702272,2.6879227,3.2536588,Upstairs
1711,-0.8505449,5.951301,5.906738,6.0236473,2.824212,3.256214,Upstairs
1712,-0.83206457,5.949441,5.922083,6.0010357,2.7723694,3.2614596,Upstairs
1713,-0.792663,5.939209,5.978226,5.981529,2.6937954,3.2527585,Upstairs
1714,-0.77540034,5.9354806,6.0080194,5.9677343,2.6578074,3.250327,Upstairs
1715,-0.7474703,5.929117,6.092853,5.943794,2.6021132,3.2510366,Upstairs
1716,-1.040356,6.1170096,6.188295,3.6999664,3.348744,3.9273784,Sitting
1717,-1.0308118,6.117044,6.2146792,3.6888435,3.3353152,3.9403496,Sitting
1718,-1.0771259,6.0444994,6.526627,3.650121,3.269733,3.9535382,Standing
1719,-1.0553293,6.074145,6.363234,3.7442124,3.2906566,3.9009058,Sitting
1720,-1.0595907,6.074389,6.3256893,3.754589,3.3036103,3.9189217,Sitting
1721,-1.0146601,6.138792,6.2065406,3.7737045,3.3743684,3.839287,Sitting
1722,-1.0767041,6.2446485,6.493348,2.7468793,3.4193053,3.5973754,Sitting
1723,-1.0637379,6.180318,6.2616134,3.2455757,3.5711994,4.0248566,Sitting
1724,-1.080186,6.1396375,6.1140676,3.8239164,3.5519245,3.8364432,Sitting
1725,-1.1106856,6.1211042,6.171435,3.7901053,3.5642076,3.8426006,Sitting
1726,-1.1130258,6.018853,6.4756603,3.7372842,3.2810037,3.9446886,Standing
1727,-1.1432871,6.0819397,6.1862464,3.866433,3.491554,3.8143268,Sitting
1728,-1.1521088,6.1696787,6.3925295,3.1648827,3.5454814,3.6681886,Sitting
1729,-1.0984982,6.246249,6.4577947,2.8035038,3.5136116,3.5970817,Sitting
1730,-1.1184344,6.094156,6.1565514,3.7403502,3.4638426,3.9046378,Sitting
1731,-1.0350585,6.137906,6.1437263,3.7195716,3.4130576,3.9103062,Sitting
1732,-1.124066,6.0835714,6.13782,3.6990972,3.4021685,3.9154322,Sitting
1733,-1.1555296,6.057547,6.1813,3.6965122,3.3945808,3.9104078,Sitting
1734,-1.1098555,6.244322,6.4320307,2.8524084,3.5832415,3.6260087,Sitting
1735,-1.0926068,6.248651,6.4666414,2.7911294,3.5032716,3.5960796,Sitting
1736,-1.1811801,5.638019,7.66592,5.1982236,2.8651686,3.106143,Standing
1737,-1.1838744,5.6397815,7.684957,5.1769395,2.869114,3.099322,Standing
1738,-1.3065245,5.7466965,8.007024,4.714269,3.3265655,2.9686038,Standing
1739,-1.1895913,5.6594257,7.654688,5.1576457,2.9272773,3.1152723,Standing
1740,-1.3226296,5.760334,6.1292715,6.650684,3.7768688,2.9913414,Upstairs
1741,-1.3245918,5.7649775,6.095232,6.6819844,3.798472,2.9856367,Upstairs
1742,-1.171765,5.9062104,8.064265,4.006446,3.5459623,3.553381,Standing
1743,-1.1710845,5.609238,7.630916,5.2641177,2.781322,3.131455,Standing
1744,-1.1749927,5.635547,7.645004,5.2204576,2.8513448,3.1186278,Standing
1745,-1.179114,5.666084,7.657778,5.1467133,2.9145396,3.1074867,Standing
1746,-1.1895946,5.6515694,7.619413,5.166835,2.9013538,3.140172,Standing
1747,-1.3218197,5.764654,6.113337,6.656101,3.7830205,2.991776,Upstairs
1748,-1.3206296,5.7614074,6.122585,6.644443,3.7702858,2.9962611,Upstairs
1749,-1.329726,5.7400937,6.1549945,6.6498985,3.7702622,2.9786866,Upstairs
1750,-1.1839806,5.6368017,7.6240177,5.2242413,2.8745549,3.1291494,Standing
1751,-1.1834975,5.6452565,7.63444,5.194672,2.885557,3.1268399,Standing
1752,-1.1872157,5.6533623,7.6502748,5.175145,2.9110441,3.1151927,Standing
1753,-1.175873,5.631788,7.485892,5.3714733,2.8736892,3.1404443,Upstairs
1754,-1.3176302,5.7797227,6.0636244,6.6647553,3.792918,3.0005002,Upstairs
1755,-1.320019,5.7668223,6.1037126,6.6547465,3.780246,2.996439,Upstairs
1756,-1.3199943,5.76256,6.1128273,6.6581974,3.7760134,2.9954796,Upstairs
1757,8.841039,9.359797,7.3326383,4.1120734,2.6265187,4.614742,Walking
1758,8.270176,9.112763,6.9538283,4.130218,2.5844362,4.1969566,Walking
1759,8.23302,9.086586,6.981596,4.070346,2.7459133,4.0221763,Walking
1760,9.702051,9.534132,7.0782123,4.3932414,3.0385306,4.505862,Laying
1761,9.928356,9.09643,6.983921,3.997557,3.8991938,3.6244922,Walking
1762,10.754012,8.179974,7.0103674,4.4486537,3.3132865,4.368343,Laying
1763,10.6736965,9.213762,7.2071176,4.5393662,3.544276,4.3786607,Laying
1764,10.882043,8.918647,7.2040124,4.846549,3.6092715,4.2937675,Laying
1765,10.279963,9.320323,7.4520326,4.7416835,3.1515822,4.6670465,Laying
1766,10.240131,9.319449,7.4263687,4.7312846,3.1303692,4.6623073,Laying
1767,10.65575,8.520362,7.0932164,4.3608804,3.1684313,4.594937,Laying
1768,10.542907,8.866828,7.083548,4.4757223,3.1823459,4.588997,Laying
1769,10.797619,8.532349,7.051084,4.927319,3.8596973,3.826237,Laying
1770,10.891152,8.239617,7.0180717,4.6048174,3.4962547,4.2360992,Laying
1771,10.414149,8.800385,7.0813193,4.3415933,3.0273635,4.6957693,Laying
1772,10.48638,8.938468,7.092835,4.4365172,3.1014287,4.6779346,Laying
1773,-0.7132051,5.7774744,7.3348975,4.52433,2.3477228,4.0740657,Standing
1774,8.773734,9.47479,7.378697,4.251622,2.704474,4.5036,Walking
1775,8.671919,9.540912,7.3050475,4.235602,2.8239157,4.316226,Walking
1776,8.686779,9.020425,6.7113457,4.4016633,3.1716583,3.591424,Walking
1777,9.458558,9.703964,7.0064855,4.550275,3.2909505,4.0998764,Laying
1778,10.052209,9.609045,7.072623,4.735492,3.3151217,4.3358736,Laying
1779,10.217687,9.458229,6.993501,4.925191,3.6739488,3.9365911,Laying
1780,10.825004,9.187628,7.2906394,4.861883,3.558692,4.413254,Laying
1781,8.608215,9.373936,6.679381,4.1810946,3.441035,3.4101288,Walking
1782,8.961953,9.655243,6.880621,4.4096,3.2226362,3.9102404,Walking
1783,9.747089,9.839965,7.156249,4.5158954,3.2038193,4.4215207,Laying
1784,9.447498,9.7326765,7.1165657,4.4782825,3.097846,4.3568325,Laying
1785,8.586529,9.383174,6.612415,4.1355157,3.3718524,3.4724932,Walking
1786,10.425909,9.596475,7.174429,4.6226044,3.5714972,4.294348,Laying
1787,10.050033,9.113189,6.8336425,4.2713227,3.8672972,3.6188643,Laying
1788,9.85313,9.126308,6.6827674,4.336338,3.7353396,3.6139305,Laying
1789,8.526772,8.215103,7.368321,3.8795006,2.0767162,4.80002,Walking
1790,8.889161,8.267844,7.4406433,3.8855367,2.2669673,4.79693,Walking
1791,8.943086,8.256491,7.423168,3.8687444,2.2825243,4.802426,Walking
1792,10.072215,8.03983,7.3586426,4.450085,2.6296604,4.831837,Walking
1793,10.464542,7.813975,6.922458,4.25094,3.3799293,4.0464573,Laying
1794,10.192964,7.5627804,7.0572805,4.401937,2.8072102,4.482927,Laying
1795,9.956251,7.606364,7.02728,4.235623,2.678214,4.5219655,Laying
1796,10.237132,7.708689,6.961835,4.202874,2.9241943,4.415073,Laying
1797,10.784379,7.923263,7.1695213,4.580222,3.0886934,4.5951233,Laying
1798,10.791499,7.99678,7.176711,4.521587,3.0652168,4.660428,Laying
1799,10.95278,7.9058666,6.957152,4.463959,3.3085923,4.4095984,Laying
1800,9.150765,8.065271,7.3781905,4.6343827,2.1067758,4.925807,Walking
1801,9.192872,8.062996,7.357231,4.60829,2.1114216,4.940608,Walking
1802,9.206769,8.083281,7.3963623,4.7292356,2.1593552,4.8854547,Walking
1803,10.428774,8.080515,7.1480823,5.1513534,3.1228752,4.3174953,Laying
1804,10.357637,8.3178835,6.81146,4.585791,3.4754295,3.93172,Laying
1805,9.954782,8.310589,6.6504955,4.5427456,3.5720148,3.5775762,Laying
1806,10.226904,7.5526547,7.038317,4.535041,2.891228,4.3860035,Laying
1807,10.040874,8.259304,6.6509404,4.645467,3.6814523,3.4802706,Laying
1808,9.350519,8.030288,6.648995,3.8741438,2.671056,4.3035975,Walking
1809,8.409261,8.536696,6.470141,3.859674,2.570235,4.031547,Walking
1810,8.682022,8.427054,6.526625,3.6407943,2.7162135,4.052611,Walking
1811,8.607256,8.410865,6.421279,3.588698,2.8614604,3.8500247,Walking
1812,8.622538,8.42571,6.4353538,3.5809827,2.8712287,3.8565767,Walking
1813,9.96894,3.52317,6.578327,2.931485,2.6285949,3.8095028,Downstairs
1814,9.776242,3.5523193,6.5061507,2.9056191,2.6692507,3.628482,Downstairs
1815,9.947029,3.8884177,6.312783,2.9434483,3.2317243,3.098759,Downstairs
1816,9.629469,4.065834,6.2921934,2.741838,3.2372608,2.9346845,Downstairs
1817,9.654766,4.0650887,6.2908764,2.7560167,3.2712202,2.9099693,Downstairs
1818,10.42711,3.5477014,6.374408,3.0198567,3.4372847,3.1252673,Downstairs
1819,10.413433,3.5435743,6.3712583,3.0221572,3.442318,3.1090593,Downstairs
1820,10.442421,3.5508537,6.3776183,3.0394335,3.426915,3.143116,Downstairs
1821,10.498018,3.5740993,6.396887,3.0552487,3.3941777,3.220175,Downstairs
1822,10.50119,2.5265324,6.473904,3.1452498,3.252821,3.2278485,Downstairs
1823,10.492577,2.5176225,6.4747915,3.126433,3.2554286,3.2216988,Downstairs
1824,10.46206,2.5253782,6.485145,3.0805717,3.2284298,3.2467983,Downstairs
1825,10.469417,2.537654,6.4842086,3.0847487,3.2333086,3.2469552,Downstairs
1826,9.828293,3.424313,6.487495,2.9422212,2.7255998,3.5662136,Downstairs
1827,9.7947855,3.6985343,6.382025,2.8773022,2.991048,3.2702017,Downstairs
1828,9.770528,3.5780687,6.4768105,2.9146526,2.717443,3.5663397,Downstairs
1829,10.400712,2.825914,6.5566545,3.0809839,2.9663725,3.5532875,Downstairs
1830,10.509042,2.533235,6.490969,3.098928,3.2444415,3.2623215,Downstairs
1831,10.53506,2.5410023,6.500284,3.1022499,3.2376568,3.2910645,Downstairs
1832,10.552597,2.54506,6.5017343,3.110008,3.2474604,3.2915068,Downstairs
1833,10.537832,2.5427363,6.4995294,3.1028347,3.2429893,3.2870426,Downstairs
1834,10.429444,2.514684,6.5025525,3.0383077,3.2045887,3.2702718,Downstairs
1835,10.482949,2.553351,6.4886928,3.0835576,3.2355042,3.2595828,Downstairs
1836,10.46707,2.5514638,6.487322,3.0746825,3.2283592,3.2570221,Downstairs
1837,10.415038,2.586107,6.464362,3.027656,3.2122428,3.208795,Downstairs
1838,10.457864,2.5545316,6.4860682,3.0705698,3.22657,3.253489,Downstairs
1839,10.469899,2.5493627,6.4880114,3.0756643,3.2289677,3.2580369,Downstairs
1840,10.4589815,2.559959,6.4848003,3.0725167,3.2297618,3.2504897,Downstairs
1841,10.463675,2.5551412,6.487383,3.0730414,3.2270222,3.2570255,Downstairs
1842,-1.3541954,5.801228,7.820918,4.5577016,3.5442238,3.1448054,Standing
1843,-1.3703456,5.78887,7.7911816,4.5873914,3.5463154,3.1497571,Standing
1844,-1.3930076,5.792906,7.6980987,4.5230403,3.6151466,3.2495618,Standing
1845,-1.3953631,5.7875934,7.729817,4.5485086,3.6029925,3.2201092,Standing
1846,-1.3974842,5.789581,7.7616262,4.5447793,3.616931,3.2124574,Standing
1847,-1.3499972,5.8259,7.6624784,4.4385023,3.6218545,3.3353965,Standing
1848,-1.3254828,5.827776,7.641755,4.4535174,3.5866122,3.354387,Standing
